Latitude,Longitude,PropertyType,Price,Bedrooms,BathroomTotal,SizeInterior,StoriesTotal,BuildingType,OwnershipType
49.2818953,-122.7984202,Single Family,"$698,000",2,2,875 sqft,,Apartment,Strata
49.2789181,-123.122014,Single Family,"$698,000",1,1,503 sqft,,Apartment,Strata
49.273205,-123.1165519,Single Family,"$698,000",0,0,60 sqft,,,Strata
49.2387926,-123.0480165,Single Family,"$698,000",2,2,961 sqft,,Row / Townhouse,Strata
49.2258997,-123.0896172,Single Family,"$698,000",2,2,1296 sqft,,Apartment,Strata
49.262727,-122.890682,Single Family,"$698,800",2,2,871 sqft,,Apartment,Strata
49.2839316,-122.7950759,Single Family,"$698,800",2,2,1171 sqft,,Apartment,Strata
49.2643876,-123.2432535,Single Family,"$698,880",1,1,657 sqft,,Apartment,Leasehold Condo/Strata
49.1695165,-123.1235248,Single Family,"$698,888",2,2,1008 sqft,,Apartment,Strata
49.337072,-123.036071,Single Family,"$699,000",2,2,1300 sqft,,Apartment,Strata
49.3316842,-123.109301,Single Family,"$699,000",2,1,817 sqft,,Apartment,Strata
49.168874,-123.1226261,Single Family,"$699,000",3,2,1205 sqft,,Apartment,Strata
49.175883,-122.911239,Single Family,"$699,000",4,3,2485 sqft,2,House,Freehold
49.1722844,-123.1634229,Single Family,"$699,000",3,2,1084 sqft,,Apartment,Strata
49.1700559,-123.1352964,Single Family,"$699,000",2,2,815 sqft,,Apartment,Strata
49.1736192,-123.1463149,Single Family,"$699,000",2,2,785 sqft,,Apartment,Strata
49.2063796,-123.037274,Single Family,"$699,000",2,2,918 sqft,,Apartment,Strata
49.1907176,-122.8481605,Single Family,"$699,000",2,2,912 sqft,1,Apartment,Strata
49.208336,-122.9208276,Single Family,"$699,000",2,2,930 sqft,,Row / Townhouse,Strata
49.1938746,-122.8158893,Single Family,"$699,000",3,3,1800 sqft,3,Row / Townhouse,Strata
49.203971,-122.84865,Single Family,"$699,000",4,2,2301 sqft,3,House,Freehold
49.2065081,-123.1419359,Single Family,"$699,000",2,2,992 sqft,,Apartment,Strata
49.1891283,-123.1172884,Single Family,"$699,000",3,3,1426 sqft,,Row / Townhouse,Strata
49.204811,-122.9068529,Single Family,"$699,000",3,2,1358 sqft,,Apartment,Strata
49.2056299,-123.040218,Single Family,"$699,000",2,2,900 sqft,,Apartment,Strata
49.2133696,-122.9889389,Single Family,"$699,000",2,2,970 sqft,,Apartment,Strata
49.2426918,-123.0616974,Single Family,"$699,000",2,2,717 sqft,,Apartment,Strata
49.2094664,-123.1407853,Single Family,"$699,000",1,1,618 sqft,,Apartment,Strata
49.2145712,-122.9577184,Single Family,"$699,000",2,2,827 sqft,,Apartment,Strata
49.2348813,-123.0252555,Single Family,"$699,000",2,2,925 sqft,,Apartment,Strata
49.2199466,-123.0371257,Single Family,"$699,000",2,2,885 sqft,,Row / Townhouse,Strata
49.2295299,-123.1172668,Single Family,"$699,000",1,1,789 sqft,,Apartment,Strata
49.2195477,-122.9887857,Single Family,"$699,000",2,3,944 sqft,,Row / Townhouse,Strata
49.2258997,-123.0896172,Single Family,"$699,000",2,2,1005 sqft,,Apartment,Strata
49.2257997,-123.0078067,Single Family,"$699,000",2,2,679 sqft,,Apartment,Strata
49.2750288,-123.1136902,Single Family,"$699,000",1,1,581 sqft,,Apartment,Strata
49.273873,-123.1194213,Single Family,"$699,000",1,1,526 sqft,,Apartment,Strata
49.2787767,-123.1117008,Single Family,"$699,000",1,1,516 sqft,,Apartment,Strata
49.295766,-122.838407,Single Family,"$699,000",2,2,1441 sqft,,Apartment,Strata
49.2854543,-123.1373304,Single Family,"$699,000",1,1,816 sqft,,Apartment,Strata
49.278757,-122.835713,Single Family,"$699,000",2,2,1044 sqft,,Apartment,Strata
49.2839316,-122.7950759,Single Family,"$699,000",2,2,1171 sqft,,Apartment,Strata
49.2649453,-123.0916846,Single Family,"$699,000",2,2,916 sqft,,Apartment,Strata
49.2832382,-123.1164635,Single Family,"$699,000",1,1,581 sqft,,Apartment,Strata
49.2599977,-122.7797605,Single Family,"$699,000",2,2,1368 sqft,,Apartment,Strata
49.2797121,-122.8293262,Single Family,"$699,000",2,2,997 sqft,,Apartment,Strata
49.2681039,-123.1693931,Single Family,"$699,000",1,1,602 sqft,,Apartment,Strata
49.260209,-122.893035,Single Family,"$699,000",2,2,771 sqft,,Apartment,Strata
49.3192998,-123.0927517,Single Family,"$699,000",2,2,803 sqft,,Apartment,Strata
49.255158,-122.784891,Single Family,"$699,000",4,3,1972 sqft,,Row / Townhouse,Strata
49.3192998,-123.0927517,Single Family,"$699,000",2,2,803 sqft,,Apartment,Strata
49.2641689,-122.9952759,Single Family,"$699,000",2,2,999 sqft,,Apartment,Strata
49.2447104,-123.1528889,Single Family,"$699,000",1,1,710 sqft,,Apartment,Strata
49.2645788,-123.1327631,Single Family,"$699,000",2,2,843 sqft,,Row / Townhouse,Strata
49.2839316,-122.7950759,Single Family,"$699,000",2,2,1183 sqft,,Apartment,Strata
49.2685129,-122.7681522,Single Family,"$699,000",3,4,1650 sqft,,Row / Townhouse,Strata
49.2447104,-123.1528889,Single Family,"$699,000",1,1,789 sqft,,Apartment,Strata
49.3117169,-123.0308212,Single Family,"$699,000",2,2,841 sqft,,Apartment,Strata
49.2488042,-122.9015088,Single Family,"$699,000",3,2,1457 sqft,,Row / Townhouse,Strata
49.2841206,-123.1133542,Single Family,"$699,800",2,2,721 sqft,,Apartment,Strata
49.285513,-123.0631241,Single Family,"$699,800",1,1,1005 sqft,,Apartment,Strata
49.3019606,-122.8288862,Single Family,"$699,800",3,2,1377 sqft,,Row / Townhouse,Strata
49.2687332,-123.112336,Single Family,"$699,800",1,1,611 sqft,,Apartment,Strata
49.2243727,-123.117068,Single Family,"$699,800",1,0,658 sqft,,Apartment,Strata
49.330881,-123.155051,Single Family,"$699,900",2,2,1007 sqft,,Apartment,Shares in Co-operative
49.3249608,-123.1226998,Single Family,"$699,900",1,1,513 sqft,,Apartment,Strata
49.3285179,-123.0736444,Single Family,"$699,900",2,1,901 sqft,,Apartment,Strata
49.2145712,-122.9577184,Single Family,"$699,900",2,2,905 sqft,,Apartment,Strata
49.2776461,-123.123152,Single Family,"$699,900",1,1,708 sqft,,Apartment,Strata
49.2555549,-122.7848757,Single Family,"$699,900",2,3,1276 sqft,,Row / Townhouse,Strata
49.2426793,-123.1510057,Single Family,"$699,900",1,1,711 sqft,,Apartment,Strata
49.2394923,-123.0512614,Single Family,"$699,900",2,2,788 sqft,,Apartment,Strata
49.228584,-122.995598,Single Family,"$699,900",2,2,1190 sqft,,Apartment,Strata
49.2392864,-123.0508073,Single Family,"$699,900",2,2,690 sqft,,Apartment,Strata
49.205981,-122.840625,Single Family,"$699,900",4,1,985 sqft,3,House,Freehold
49.2065081,-123.1419359,Single Family,"$699,900",2,2,1050 sqft,,Apartment,Strata
49.1893323,-123.1285761,Single Family,"$699,900",1,1,744 sqft,,Apartment,Strata
49.1773032,-122.9675369,Single Family,"$699,900",2,2,980 sqft,,Apartment,Strata
49.1773032,-122.9675369,Single Family,"$699,900",2,2,1023 sqft,,Apartment,Strata
49.1811945,-122.9599201,Single Family,"$699,900",3,3,1254 sqft,,Row / Townhouse,Strata
49.1811945,-122.9599201,Single Family,"$699,900",3,3,1250 sqft,,Row / Townhouse,Strata
49.1811945,-122.9599201,Single Family,"$699,900",3,3,1249 sqft,,Row / Townhouse,Strata
49.1768217,-122.971559,Single Family,"$699,900",3,3,1163 sqft,,Row / Townhouse,Strata
49.169784,-123.1815803,Single Family,"$699,900",3,2,1115 sqft,,Apartment,Strata
49.1768217,-122.971559,Single Family,"$699,900",3,3,1145 sqft,,Row / Townhouse,Strata
49.1686018,-123.1330987,Single Family,"$699,900",3,2,1084 sqft,,Apartment,Strata
49.3093826,-123.0784085,Single Family,"$699,900",1,1,618 sqft,,Apartment,Strata
49.2742371,-123.1254566,Single Family,"$699,900",1,1,767 sqft,,Apartment,Strata
49.2556001,-122.7837164,Single Family,"$699,900",3,2,1132 sqft,,Apartment,Strata
49.3019606,-122.8288862,Single Family,"$699,900",3,3,1455 sqft,,Row / Townhouse,Strata
49.3214735,-123.0920682,Single Family,"$699,900",2,2,962 sqft,,Row / Townhouse,Strata
49.2678464,-122.7926314,Single Family,"$699,900",3,2,1874 sqft,,Duplex,Freehold
49.2471786,-122.8981258,Single Family,"$699,900",3,2,1142 sqft,,Apartment,Strata
49.323505,-123.1164586,Single Family,"$699,900",1,1,818 sqft,,Apartment,Strata
49.3019606,-122.8288862,Single Family,"$699,900",3,2,1338 sqft,,Row / Townhouse,Strata
49.2363608,-123.0249313,Single Family,"$699,999",2,2,805 sqft,,Apartment,Strata
49.216429,-122.8998988,Single Family,"$699,999",2,2,1025 sqft,,Apartment,Strata
49.2350299,-123.0263112,Single Family,"$700,000",2,2,916 sqft,,Apartment,Strata
49.2015715,-122.9132006,Single Family,"$700,000",2,2,1151 sqft,,Apartment,Strata
49.3019606,-122.8288862,Single Family,"$700,000",3,2,1373 sqft,,Row / Townhouse,Strata
49.2709431,-123.2513638,Single Family,"$700,000",1,1,698 sqft,,Apartment,Leasehold Condo/Strata
49.2253618,-123.0054602,Single Family,"$704,800",1,1,602 sqft,,Apartment,Strata
49.238499,-122.8741872,Single Family,"$708,898",3,2,1071 sqft,,Apartment,Strata
49.2563449,-123.015161,Single Family,"$708,900",2,2,901 sqft,,Apartment,Strata
49.1895754,-123.1267653,Single Family,"$709,000",2,2,792 sqft,,Apartment,Strata
49.2157157,-122.9880226,Single Family,"$709,000",3,2,968 sqft,,Row / Townhouse,Strata
49.1733867,-123.1484755,Single Family,"$709,000",2,2,805 sqft,,Apartment,Strata
49.2188309,-122.8946294,Single Family,"$709,900",3,4,2401 sqft,,Row / Townhouse,Strata
49.2681703,-123.0054561,Single Family,"$709,900",2,2,1025 sqft,,Apartment,Strata
49.3084188,-123.0621117,Single Family,"$709,900",2,2,840 sqft,,Apartment,Strata
49.2795653,-123.1197933,Single Family,"$709,900",1,1,620 sqft,,Apartment,Strata
49.2768552,-123.1252236,Single Family,"$710,000",1,1,574 sqft,,Apartment,Strata
49.2529495,-123.2335838,Single Family,"$710,000",1,1,672 sqft,,Apartment,Leasehold Condo/Strata
49.2801365,-122.7868269,Single Family,"$710,000",2,2,952 sqft,,Apartment,Strata
49.2826721,-122.7904816,Single Family,"$711,900",2,2,782 sqft,,Apartment,Strata
49.1904976,-122.8538808,Single Family,"$712,000",2,2,1032 sqft,1,Apartment,Strata
49.2663687,-123.1394808,Single Family,"$712,888",0,1,639 sqft,,Apartment,Strata
49.2015715,-122.9132006,Single Family,"$713,888",2,2,1152 sqft,,Apartment,Strata
49.1805852,-123.1219073,Single Family,"$714,800",3,2,1191 sqft,,Apartment,Strata
49.2832382,-123.1164635,Single Family,"$714,880",1,1,581 sqft,,Apartment,Strata
49.2703296,-123.1019025,Single Family,"$715,000",1,1,605 sqft,,Apartment,Strata
49.3117154,-123.0308809,Single Family,"$715,000",2,2,841 sqft,,Apartment,Strata
49.267909,-123.0123046,Single Family,"$715,000",2,2,920 sqft,,Apartment,Strata
49.1960829,-122.7977675,Single Family,"$715,000",4,4,1553 sqft,3,Row / Townhouse,Strata
49.2145712,-122.9577184,Single Family,"$715,000",2,2,912 sqft,,Apartment,Strata
49.2173757,-123.0292093,Single Family,"$715,000",2,3,2258 sqft,,Row / Townhouse,Leasehold Condo/Strata
49.254428,-122.7863076,Single Family,"$716,000",4,3,1601 sqft,,Row / Townhouse,Strata
49.2761941,-123.1157455,Single Family,"$717,000",1,1,684 sqft,,Apartment,Strata
49.3326007,-123.0382932,Single Family,"$718,000",2,2,849 sqft,,Apartment,Strata
49.2841206,-123.1133542,Single Family,"$718,000",2,2,710 sqft,,Apartment,Strata
49.219643,-122.9572576,Single Family,"$718,000",2,2,1151 sqft,,Apartment,Strata
49.2534002,-123.2351363,Single Family,"$718,000",1,1,702 sqft,,Apartment,Leasehold Condo/Strata
49.1829748,-123.1203008,Single Family,"$718,000",3,2,1141 sqft,,Apartment,Strata
49.1752981,-123.1252008,Single Family,"$718,000",2,2,1178 sqft,,Apartment,Strata
49.1767214,-123.1437712,Single Family,"$718,000",2,2,889 sqft,,Apartment,Strata
49.1882289,-122.791428,Single Family,"$718,800",3,4,1939 sqft,3,Row / Townhouse,Strata
49.3084516,-123.0713966,Single Family,"$718,800",2,1,869 sqft,,Apartment,Strata
49.283694,-123.1035608,Single Family,"$718,800",1,1,698 sqft,,Apartment,Strata
49.2833369,-122.8165162,Single Family,"$718,800",3,3,1709 sqft,,Row / Townhouse,Strata
49.247987,-122.890205,Single Family,"$719,000",2,2,758 sqft,,Apartment,Strata
49.2749506,-123.1155077,Single Family,"$719,000",1,1,500 sqft,,Apartment,Strata
49.3166854,-123.0252962,Single Family,"$719,000",3,3,1692 sqft,,Row / Townhouse,Strata
49.2811548,-123.0839643,Single Family,"$719,000",2,2,752 sqft,,Apartment,Strata
49.199656,-122.923507,Single Family,"$719,000",2,2,1159 sqft,,Apartment,Strata
49.2081426,-123.1329086,Single Family,"$719,000",3,2,1387 sqft,,Apartment,Strata
49.2641689,-122.9952759,Single Family,"$719,000",2,2,899 sqft,,Apartment,Strata
49.2188309,-122.8946294,Single Family,"$719,000",3,3,2229 sqft,,Row / Townhouse,Strata
49.2152228,-122.9635603,Single Family,"$719,000",3,2,1150 sqft,,Row / Townhouse,Strata
49.2330787,-123.0238302,Single Family,"$719,000",2,2,764 sqft,,Apartment,Strata
49.216601,-122.9539843,Single Family,"$719,000",3,2,1247 sqft,,Row / Townhouse,Strata
49.216429,-122.8998988,Single Family,"$719,800",2,2,961 sqft,,Apartment,Strata
49.312247,-123.031925,Single Family,"$719,900",2,2,766 sqft,,Apartment,Strata
49.2225129,-122.9865789,Single Family,"$719,900",3,2,900 sqft,,Apartment,Strata
49.231602,-123.010529,Single Family,"$719,900",2,2,1177 sqft,,Apartment,Strata
49.1763545,-122.8932961,Single Family,"$719,900",4,1,1175 sqft,1,House,Freehold
49.3168059,-123.0694752,Single Family,"$719,900",2,1,829 sqft,,Apartment,Strata
49.2620686,-122.8837287,Single Family,"$719,900",2,3,1112 sqft,,Row / Townhouse,Strata
49.1941224,-122.9223072,Single Family,"$719,999",3,2,1118 sqft,,Apartment,Strata
49.199154,-123.1128206,Single Family,"$719,999",2,2,1067 sqft,,Apartment,Strata
49.1907176,-122.8481605,Single Family,"$720,000",2,2,1031 sqft,1,Apartment,Strata
49.1790472,-122.7743892,Single Family,"$720,000",3,3,1363 sqft,3,Row / Townhouse,Strata
49.2789181,-123.122014,Single Family,"$720,000",1,1,507 sqft,,Apartment,Strata
49.2642942,-123.0121141,Single Family,"$720,000",2,2,880 sqft,,Apartment,Strata
49.273873,-123.1194213,Single Family,"$720,000",1,1,526 sqft,,Apartment,Strata
49.2768552,-123.1252236,Single Family,"$720,000",1,1,593 sqft,,Apartment,Strata
49.2646795,-123.1004263,Single Family,"$720,000",2,1,660 sqft,,Apartment,Strata
49.253688,-123.084106,Single Family,"$722,800",2,2,796 sqft,,Apartment,Strata
49.3077149,-122.969685,Single Family,"$722,888",2,2,1080 sqft,,Apartment,Leasehold
49.2627131,-122.8920432,Single Family,"$723,000",2,2,1122 sqft,,Row / Townhouse,Strata
49.2205329,-122.9570662,Single Family,"$723,000",2,2,1041 sqft,,Apartment,Strata
49.216712,-122.895891,Single Family,"$724,888",3,2,1648 sqft,,Apartment,Strata
49.171374,-123.143879,Single Family,"$724,900",2,2,921 sqft,,Apartment,Strata
49.199595,-122.9209308,Single Family,"$724,900",2,3,1502 sqft,,Apartment,Strata
49.2102519,-122.935077,Single Family,"$724,900",2,2,953 sqft,,Row / Townhouse,Strata
49.2155422,-122.9520905,Single Family,"$724,900",3,3,1352 sqft,,Row / Townhouse,Strata
49.2652771,-123.1466989,Single Family,"$724,900",2,2,968 sqft,,Apartment,Strata
49.2789746,-122.8287041,Single Family,"$724,900",2,2,992 sqft,,Apartment,Freehold
49.1879078,-122.8736459,Single Family,"$725,000",3,2,1900 sqft,2,House,Freehold
49.2172621,-122.9824935,Single Family,"$725,000",2,2,1046 sqft,,Row / Townhouse,Strata
49.2422634,-123.0403722,Single Family,"$725,000",7,3,2838 sqft,,House,Freehold
49.2594414,-123.128381,Single Family,"$725,000",2,2,1022 sqft,,Apartment,Strata
49.2623556,-123.0550504,Single Family,"$725,000",3,2,1115 sqft,,Apartment,Strata
49.2641058,-122.7821862,Single Family,"$725,000",2,2,1504 sqft,,Apartment,Strata
49.2697732,-123.1388734,Single Family,"$725,000",1,2,879 sqft,,Apartment,Strata
49.2872225,-123.1259289,Single Family,"$725,000",1,1,689 sqft,,Apartment,Strata
49.3297413,-123.1685864,Single Family,"$725,000",2,2,893 sqft,,Apartment,Strata
49.2319985,-123.0120029,Single Family,"$726,777",2,2,1094 sqft,,Apartment,Strata
49.2826721,-122.7904816,Single Family,"$726,900",2,2,818 sqft,,Apartment,Strata
49.269533,-123.175387,Single Family,"$727,000",2,1,755 sqft,,Row / Townhouse,Strata
49.173228,-123.160023,Single Family,"$728,000",3,2,1229 sqft,,Apartment,Strata
49.1747805,-123.1256119,Single Family,"$728,000",2,2,1252 sqft,,Apartment,Strata
49.2056299,-123.040218,Single Family,"$728,000",2,2,920 sqft,,Apartment,Strata
49.2270047,-123.0050283,Single Family,"$728,000",2,2,1173 sqft,,Apartment,Strata
49.2343438,-123.0254094,Single Family,"$728,000",2,2,1046 sqft,,Apartment,Strata
49.2353643,-123.0285027,Single Family,"$728,000",2,2,875 sqft,,Apartment,Strata
49.2374526,-123.1164797,Single Family,"$728,000",1,1,635 sqft,,Apartment,Strata
49.2578453,-123.2324517,Single Family,"$728,000",1,1,820 sqft,,Apartment,Leasehold Condo/Strata
49.2585987,-123.2350083,Single Family,"$728,000",2,2,947 sqft,,Apartment,Leasehold Condo/Strata
49.2791374,-123.1276884,Single Family,"$728,000",1,1,640 sqft,,Apartment,Strata
49.2801352,-122.9091866,Single Family,"$728,000",3,2,1152 sqft,,Apartment,Leasehold Condo/Strata
49.2333999,-123.0244816,Single Family,"$728,800",2,2,750 sqft,,Apartment,Strata
49.238221,-122.8716049,Single Family,"$728,800",3,2,1185 sqft,,Duplex,Strata
49.2682826,-123.0142415,Single Family,"$728,800",2,2,942 sqft,,Apartment,Strata
49.1862357,-122.9467672,Single Family,"$729,000",4,3,1795 sqft,,Row / Townhouse,Strata
49.2091266,-122.8761203,Single Family,"$729,000",4,2,1309 sqft,2,House,Freehold
49.23307,-123.100886,Single Family,"$729,000",2,2,763 sqft,,Apartment,Strata
49.261987,-122.8870089,Single Family,"$729,000",2,2,863 sqft,,Apartment,Strata
49.2629041,-123.0001788,Single Family,"$729,000",2,2,829 sqft,,Apartment,Strata
49.2651777,-123.1420894,Single Family,"$729,000",1,1,718 sqft,,Apartment,Strata
49.2801365,-122.7868269,Single Family,"$729,000",2,2,1041 sqft,,Apartment,Strata
49.2811834,-123.1253766,Single Family,"$729,000",2,2,659 sqft,,Apartment,Strata
49.2570564,-122.9099287,Single Family,"$729,800",3,3,1952 sqft,,Row / Townhouse,Strata
49.2791374,-123.1276884,Single Family,"$729,800",1,1,612 sqft,,Apartment,Strata
49.1984778,-122.9216527,Single Family,"$729,888",2,2,1010 sqft,,Apartment,Strata
49.18767,-122.9440631,Single Family,"$729,900",3,3,1398 sqft,,Row / Townhouse,Strata
49.205857,-123.037858,Single Family,"$729,900",2,2,927 sqft,,Apartment,Strata
49.2136982,-122.8980791,Single Family,"$729,900",2,2,995 sqft,,Apartment,Strata
49.216921,-123.117,Single Family,"$729,900",1,1,485 sqft,,Apartment,Strata
49.2225129,-122.9865789,Single Family,"$729,900",3,2,905 sqft,,Apartment,Strata
49.2563449,-123.015161,Single Family,"$729,900",2,2,898 sqft,,Apartment,Strata
49.2712942,-122.7729709,Single Family,"$729,900",3,3,1332 sqft,,Row / Townhouse,Strata
49.2804517,-123.1198485,Single Family,"$729,900",1,1,707 sqft,,Apartment,Strata
49.2815332,-122.7939778,Single Family,"$729,900",3,2,1446 sqft,,Apartment,Strata
49.2832208,-122.787288,Single Family,"$729,900",2,2,1361 sqft,,Apartment,Strata
49.2173803,-123.1284891,Single Family,"$730,000",2,2,842 sqft,,Apartment,Strata
49.2181297,-122.9660654,Single Family,"$730,000",2,2,1068 sqft,,Apartment,Strata
49.244488,-123.1522558,Single Family,"$730,000",1,1,728 sqft,,Apartment,Strata
49.2774937,-123.1273488,Single Family,"$730,000",1,1,517 sqft,,Apartment,Strata
49.31701,-122.9744831,Single Family,"$730,000",2,2,1188 sqft,,Apartment,Strata
49.2322967,-123.0339838,Single Family,"$732,500",3,3,1403 sqft,,Row / Townhouse,Strata
49.2378641,-123.0987007,Single Family,"$734,500",2,2,1008 sqft,,Apartment,Strata
49.2820219,-123.1005128,Single Family,"$734,800",2,2,755 sqft,,Apartment,Strata
49.168388,-123.115556,Single Family,"$735,000",2,3,1080 sqft,,Row / Townhouse,Strata
49.2145712,-122.9577184,Single Family,"$735,000",2,2,904 sqft,,Apartment,Strata
49.2187896,-122.9516125,Single Family,"$735,000",2,2,1111 sqft,,Apartment,Strata
49.2302962,-123.0010093,Single Family,"$735,000",2,2,1025 sqft,,Apartment,Strata
49.243977,-123.1174748,Single Family,"$735,000",1,1,593 sqft,,Apartment,Strata
49.2794214,-122.7853009,Single Family,"$735,000",2,2,1001 sqft,,Apartment,Strata
49.2796791,-122.7859785,Single Family,"$735,000",2,2,965 sqft,,Apartment,Strata
49.2811548,-123.0839643,Single Family,"$735,000",2,1,740 sqft,,Apartment,Strata
49.3014493,-122.8343104,Single Family,"$735,000",3,2,1294 sqft,,Row / Townhouse,Strata
49.174765,-123.143656,Single Family,"$736,000",2,2,988 sqft,,Row / Townhouse,Strata
49.1714478,-123.1377337,Single Family,"$738,000",2,2,808 sqft,,Apartment,Strata
49.175655,-123.1459588,Single Family,"$738,000",2,2,774 sqft,,Apartment,Strata
49.185737,-122.797801,Single Family,"$738,000",3,3,2065 sqft,3,Row / Townhouse,Strata
49.1862704,-123.129791,Single Family,"$738,000",2,2,825 sqft,,Apartment,Strata
49.2097968,-122.9590884,Single Family,"$738,000",2,2,1173 sqft,,Apartment,Strata
49.2297495,-122.999413,Single Family,"$738,000",2,2,954 sqft,,Apartment,Strata
49.2344843,-123.1840521,Single Family,"$738,000",1,1,850 sqft,,Apartment,Strata
49.2431772,-123.0621458,Single Family,"$738,000",2,2,791 sqft,,Apartment,Strata
49.2493114,-123.076435,Single Family,"$738,000",2,2,739 sqft,,Apartment,Strata
49.2552885,-122.9037422,Single Family,"$738,000",2,2,941 sqft,,Row / Townhouse,Strata
49.2624629,-122.889675,Single Family,"$738,000",2,2,781 sqft,,Apartment,Strata
49.2662979,-123.0998449,Single Family,"$738,000",1,1,905 sqft,,Apartment,Strata
49.266305,-123.1375651,Single Family,"$738,000",1,1,721 sqft,,Apartment,Strata
49.2667617,-123.1400387,Single Family,"$738,000",2,1,838 sqft,,Apartment,Strata
49.2772308,-123.1246701,Single Family,"$738,000",1,1,607 sqft,,Apartment,Strata
49.28862,-123.1268314,Single Family,"$738,000",2,1,672 sqft,,Apartment,Strata
49.3122803,-123.0318647,Single Family,"$738,000",2,2,766 sqft,,Apartment,Strata
49.234416,-123.0246738,Single Family,"$738,800",2,2,866 sqft,,Apartment,Strata
49.2424911,-122.8823904,Single Family,"$738,800",2,2,1186 sqft,,Row / Townhouse,Strata
49.1805852,-123.1219073,Single Family,"$738,888",3,2,1241 sqft,,Apartment,Strata
49.1874668,-122.9452868,Single Family,"$739,000",3,3,2002 sqft,,Row / Townhouse,Strata
49.2068706,-123.0655868,Single Family,"$739,000",2,2,1059 sqft,,Apartment,Strata
49.234416,-123.0246738,Single Family,"$739,000",2,2,860 sqft,,Apartment,Strata
49.234416,-123.0246738,Single Family,"$739,000",2,2,853 sqft,,Apartment,Strata
49.244488,-123.1522558,Single Family,"$739,000",1,1,707 sqft,,Apartment,Strata
49.2491584,-123.1162979,Single Family,"$739,000",1,1,619 sqft,,Apartment,Strata
49.2646754,-123.0086721,Single Family,"$739,000",2,2,911 sqft,,Apartment,Strata
49.2651372,-123.1401893,Single Family,"$739,000",2,2,825 sqft,,Apartment,Strata
49.2777641,-123.1277897,Single Family,"$739,000",1,1,670 sqft,,Apartment,Strata
49.2788987,-123.1152492,Single Family,"$739,000",1,1,781 sqft,,Apartment,Strata
49.31803,-123.0687349,Single Family,"$739,000",2,1,1326 sqft,,Row / Townhouse,Strata
49.1877584,-123.1484186,Single Family,"$739,800",3,1,750 sqft,,House,Freehold
49.194999,-122.9357271,Single Family,"$739,900",3,3,1330 sqft,,Row / Townhouse,Strata
49.1991891,-123.1120275,Single Family,"$739,900",3,3,1164 sqft,,Row / Townhouse,Strata
49.240575,-123.047803,Single Family,"$739,900",2,2,819 sqft,,Apartment,Strata
49.2682292,-122.7857257,Single Family,"$739,900",3,3,1208 sqft,,House,Freehold
49.2786905,-123.1164231,Single Family,"$739,900",2,1,749 sqft,,Apartment,Strata
49.2837113,-123.0615453,Single Family,"$739,900",3,2,1054 sqft,,Row / Townhouse,Strata
49.3186012,-123.075176,Single Family,"$739,900",2,2,1046 sqft,,Apartment,Strata
49.3000497,-122.7496114,Single Family,"$739,998",3,3,1651 sqft,,Row / Townhouse,Strata
49.2618913,-123.1171562,Single Family,"$739,999",2,1,863 sqft,,Apartment,Strata
49.1847137,-123.1334335,Single Family,"$740,000",1,2,721 sqft,,Apartment,Strata
49.1907176,-122.8481605,Single Family,"$740,000",2,2,1022 sqft,1,Apartment,Strata
49.205857,-123.037858,Single Family,"$742,000",2,2,906 sqft,,Apartment,Strata
49.262727,-122.890682,Single Family,"$743,000",2,2,871 sqft,,Apartment,Strata
49.2059737,-123.0318715,Single Family,"$744,900",2,2,826 sqft,,Apartment,Strata
49.1844721,-122.9504288,Single Family,"$745,000",3,3,1575 sqft,,Row / Townhouse,Strata
49.2181297,-122.9660654,Single Family,"$747,000",2,2,1070 sqft,,Apartment,Strata
49.2387294,-123.0312655,Single Family,"$747,000",2,1,617 sqft,,Apartment,Strata
49.168323,-123.139647,Single Family,"$748,000",2,2,1077 sqft,,Apartment,Strata
49.169156,-123.1354923,Single Family,"$748,000",2,2,921 sqft,,Apartment,Strata
49.173048,-123.1638051,Single Family,"$748,000",2,2,1203 sqft,,Apartment,Strata
49.1856448,-123.1127836,Single Family,"$748,000",3,2,1268 sqft,,Row / Townhouse,Strata
49.1952239,-122.8341569,Single Family,"$748,000",4,3,1795 sqft,2,Row / Townhouse,Strata
49.1984778,-122.9216527,Single Family,"$748,000",2,2,1411 sqft,,Apartment,Strata
49.2204727,-122.9563176,Single Family,"$748,000",2,2,1067 sqft,,Apartment,Strata
49.2580637,-123.2370127,Single Family,"$748,000",2,2,980 sqft,,Apartment,Leasehold Condo/Strata
49.2688283,-123.183797,Single Family,"$748,000",2,2,827 sqft,,Apartment,Strata
49.2693241,-123.1571083,Single Family,"$748,000",1,1,733 sqft,,Apartment,Strata
49.2746415,-123.1151479,Single Family,"$748,000",1,1,586 sqft,,Apartment,Strata
49.2892117,-123.1410374,Single Family,"$748,000",2,2,1170 sqft,,Apartment,Leasehold
49.1901941,-123.1259654,Single Family,"$748,800",3,2,956 sqft,,Apartment,Strata
49.1912461,-123.1089328,Single Family,"$748,800",3,2,1673 sqft,,Row / Townhouse,Strata
49.2285972,-123.0119955,Single Family,"$748,800",2,2,1163 sqft,,Apartment,Strata
49.2357665,-122.7903155,Single Family,"$748,800",3,3,1911 sqft,,Row / Townhouse,Strata
49.2555549,-122.7848757,Single Family,"$748,800",3,3,1896 sqft,,Row / Townhouse,Strata
